"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"12.05.2016","33.803,00","34.228,00","34.793,00","33.797,00","0,71K","-1,24%"
"11.05.2016","34.227,00","33.332,00","34.478,00","33.212,00","1,58K","3,16%"
"10.05.2016","33.180,00","33.281,00","33.491,00","33.012,00","0,57K","-0,66%"
"06.05.2016","33.400,00","33.950,00","33.996,00","33.199,00","2,31K","-1,79%"
"05.05.2016","34.009,00","34.180,00","34.780,00","33.750,00","1,10K","0,48%"
"04.05.2016","33.847,00","34.180,00","34.185,00","34.180,00","0,00K","-2,20%"
"29.04.2016","34.610,00","36.213,00","36.500,00","34.610,00","1,75K","-4,38%"
"28.04.2016","36.195,00","36.287,00","36.693,00","36.040,00","1,56K","-0,38%"
"27.04.2016","36.332,00","36.731,00","36.731,00","36.142,00","0,64K","-0,49%"
"26.04.2016","36.511,00","36.801,00","36.997,00","36.227,00","0,58K","-0,95%"
"25.04.2016","36.860,00","36.830,00","37.000,00","36.531,00","0,65K","0,14%"
"22.04.2016","36.810,00","36.346,00","37.027,00","36.300,00","0,75K","0,57%"
"21.04.2016","36.600,00","36.398,00","36.807,00","36.107,00","1,38K","0,56%"
"20.04.2016","36.395,00","36.518,00","36.610,00","35.671,00","1,49K","-0,38%"
"19.04.2016","36.532,00","36.642,00","37.139,00","36.250,00","1,79K","-0,30%"
"18.04.2016","36.643,00","37.325,00","37.462,00","36.200,00","1,90K","-1,96%"
"15.04.2016","37.375,00","37.630,00","38.020,00","37.200,00","0,70K","-1,25%"
"14.04.2016","37.850,00","38.516,00","38.835,00","37.255,00","1,57K","-1,78%"
"13.04.2016","38.537,00","38.186,00","38.850,00","38.108,00","0,97K","1,13%"
"12.04.2016","38.108,00","38.393,00","38.449,00","37.751,00","1,23K","-0,63%"
"11.04.2016","38.350,00","38.199,00","38.682,00","38.002,00","1,53K","0,38%"
"08.04.2016","38.204,00","38.606,00","38.651,00","37.862,00","1,12K","-0,86%"
"07.04.2016","38.536,00","39.524,00","39.739,00","38.364,00","1,50K","-2,65%"
"06.04.2016","39.586,00","39.810,00","39.846,00","39.098,00","1,13K","-0,14%"
"05.04.2016","39.640,00","40.211,00","40.358,00","39.500,00","0,60K","-1,83%"
"04.04.2016","40.377,00","40.500,00","40.625,00","40.201,00","0,44K","-0,28%"
"01.04.2016","40.490,00","40.500,00","40.500,00","40.363,00","0,01K","0,55%"
"31.03.2016","40.267,00","39.990,00","40.500,00","39.474,00","0,57K","0,66%"
"30.03.2016","40.003,00","39.261,00","40.349,00","39.261,00","0,79K","1,89%"
"29.03.2016","39.260,00","39.306,00","39.597,00","38.932,00","0,79K","-0,30%"
"28.03.2016","39.379,00","39.780,00","39.878,00","39.171,00","0,48K","-0,76%"
"25.03.2016","39.681,00","39.739,00","39.988,00","39.567,00","0,34K","0,26%"
"24.03.2016","39.580,00","39.776,00","39.891,00","39.488,00","0,54K","-0,87%"
"23.03.2016","39.926,00","40.251,00","40.429,00","39.515,00","0,53K","-1,50%"
"22.03.2016","40.533,00","39.600,00","40.533,00","39.319,00","1,34K","2,01%"
"21.03.2016","39.735,00","39.850,00","39.950,00","39.005,00","1,54K","-0,81%"
"18.03.2016","40.061,00","40.799,00","41.189,00","39.800,00","1,24K","0,40%"
"17.03.2016","39.900,00","40.199,00","40.699,00","39.800,00","0,46K","0,88%"
"15.03.2016","39.551,00","40.290,00","41.000,00","39.280,00","1,99K","-2,02%"
"14.03.2016","40.366,00","40.540,00","40.743,00","39.932,00","3,42K","-0,57%"
"11.03.2016","40.599,00","40.494,00","40.927,00","40.209,00","0,71K","0,26%"
"10.03.2016","40.494,00","40.616,00","41.098,00","40.374,00","0,56K","-0,44%"
"09.03.2016","40.672,00","40.648,00","41.191,00","40.257,00","0,61K","0,18%"
"07.03.2016","40.600,00","40.203,00","40.610,00","39.931,00","0,63K","1,24%"
"04.03.2016","40.103,00","39.814,00","40.399,00","39.562,00","0,52K","0,86%"
"03.03.2016","39.761,00","39.489,00","39.940,00","39.282,00","0,64K","0,92%"
"02.03.2016","39.398,00","39.707,00","39.865,00","38.697,00","1,30K","-0,57%"
"01.03.2016","39.624,00","39.524,00","39.953,00","39.366,00","1,35K","0,19%"
"29.02.2016","39.550,00","39.215,00","39.654,00","39.103,00","0,71K","0,51%"
"26.02.2016","39.350,00","38.692,00","39.395,00","38.601,00","0,33K","1,24%"
"25.02.2016","38.868,00","38.800,00","39.618,00","38.300,00","0,96K","-0,02%"
"24.02.2016","38.877,00","39.800,00","39.800,00","38.512,00","1,46K","-2,34%"
"22.02.2016","39.807,00","38.497,00","39.983,00","38.460,00","1,40K","2,84%"
"19.02.2016","38.709,00","38.609,00","38.774,00","38.326,00","0,50K","0,21%"
"18.02.2016","38.626,00","38.467,00","38.720,00","38.126,00","0,48K","0,46%"
"17.02.2016","38.449,00","37.966,00","38.490,00","37.966,00","0,34K","0,45%"
"16.02.2016","38.277,00","38.006,00","38.474,00","37.875,00","0,62K","0,44%"
"15.02.2016","38.109,00","37.700,00","38.152,00","37.323,00","0,35K","1,43%"
"12.02.2016","37.570,00","36.458,00","38.190,00","36.454,00","0,97K","2,44%"
"11.02.2016","36.676,00","37.180,00","37.407,00","35.851,00","1,15K","-1,76%"
"10.02.2016","37.333,00","36.947,00","37.491,00","36.379,00","1,16K","1,19%"
"09.02.2016","36.894,00","37.005,00","37.629,00","36.500,00","1,77K","-0,41%"
"08.02.2016","37.045,00","37.971,00","38.331,00","36.965,00","1,40K","-2,58%"
"05.02.2016","38.027,00","38.398,00","38.695,00","37.950,00","0,91K","-0,97%"
"04.02.2016","38.399,00","36.975,00","38.573,00","36.925,00","2,02K","3,94%"
"03.02.2016","36.944,00","37.453,00","37.600,00","36.662,00","0,63K","-1,56%"
"02.02.2016","37.530,00","37.110,00","37.660,00","36.770,00","1,24K","1,93%"
"01.02.2016","36.820,00","37.200,00","37.462,00","36.808,00","0,62K","-1,29%"
"29.01.2016","37.300,00","37.300,00","38.094,00","37.014,00","1,68K","0,60%"
"28.01.2016","37.077,00","36.176,00","37.440,00","36.135,00","0,89K","1,79%"
"27.01.2016","36.425,00","35.495,00","36.474,00","35.487,00","0,49K","2,58%"
"26.01.2016","35.509,00","36.063,00","36.347,00","35.325,00","1,29K","-1,18%"
"25.01.2016","35.932,00","35.260,00","36.235,00","34.854,00","2,13K","0,66%"
"22.01.2016","35.696,00","35.206,00","36.140,00","34.982,00","2,39K","1,76%"
"21.01.2016","35.080,00","34.096,00","35.179,00","33.706,00","1,07K","2,79%"
"20.01.2016","34.127,00","34.597,00","34.979,00","33.327,00","1,45K","-1,30%"
"19.01.2016","34.577,00","33.737,00","35.503,00","33.737,00","0,93K","1,59%"
"18.01.2016","34.037,00","33.495,00","34.124,00","32.645,00","0,90K","2,36%"
"15.01.2016","33.252,00","34.650,00","34.774,00","32.856,00","2,68K","-3,99%"
"14.01.2016","34.634,00","34.601,00","34.759,00","34.183,00","0,62K","-0,05%"
"13.01.2016","34.651,00","34.740,00","35.027,00","34.501,00","0,78K","-0,49%"
"12.01.2016","34.820,00","33.832,00","34.969,00","33.503,00","0,84K","2,37%"
"11.01.2016","34.014,00","34.550,00","34.550,00","33.601,00","0,97K","-2,09%"
"06.01.2016","34.740,00","34.997,00","35.024,00","34.489,00","0,24K","-0,30%"
"05.01.2016","34.846,00","34.861,00","35.177,00","34.740,00","0,39K","0,22%"
"04.01.2016","34.770,00","34.620,00","35.196,00","34.251,00","0,47K","-0,15%"
"30.12.2015","34.821,00","35.351,00","35.580,00","34.509,00","0,73K","-1,49%"
"29.12.2015","35.347,00","34.401,00","35.347,00","34.391,00","0,52K","2,44%"
"28.12.2015","34.505,00","34.721,00","35.018,00","34.321,00","0,54K","-0,65%"
"25.12.2015","34.732,00","34.849,00","35.064,00","34.674,00","0,47K","-0,27%"
"24.12.2015","34.827,00","34.800,00","35.059,00","34.783,00","0,40K","-0,30%"
"23.12.2015","34.931,00","35.297,00","35.318,00","34.804,00","0,57K","-0,45%"
"22.12.2015","35.088,00","34.725,00","35.118,00","34.725,00","0,91K","0,13%"
"21.12.2015","35.042,00","35.011,00","35.388,00","34.704,00","1,11K","-0,36%"
"18.12.2015","35.169,00","35.767,00","35.985,00","34.944,00","1,07K","-0,01%"
"17.12.2015","35.173,00","34.265,00","35.270,00","34.265,00","0,41K","1,77%"
"16.12.2015","34.561,00","33.797,00","34.802,00","33.797,00","0,38K","0,51%"
"15.12.2015","34.386,00","33.700,00","34.688,00","33.700,00","0,93K","1,77%"
"14.12.2015","33.789,00","33.869,00","34.171,00","33.389,00","2,12K","-0,90%"
"11.12.2015","34.097,00","34.300,00","34.309,00","33.897,00","0,62K","-0,47%"
"10.12.2015","34.257,00","34.373,00","34.777,00","34.100,00","0,56K","-0,67%"
"09.12.2015","34.487,00","34.205,00","34.632,00","34.165,00","0,50K","0,92%"
"08.12.2015","34.174,00","34.320,00","34.760,00","34.035,00","0,81K","-0,30%"
"07.12.2015","34.277,00","34.409,00","34.847,00","34.147,00","1,37K","-0,38%"
"04.12.2015","34.409,00","35.257,00","35.639,00","33.911,00","2,57K","-2,41%"
"03.12.2015","35.257,00","34.432,00","35.413,00","34.128,00","1,51K","2,12%"
"02.12.2015","34.524,00","34.031,00","34.607,00","33.944,00","0,62K","1,52%"
"01.12.2015","34.008,00","34.000,00","34.128,00","33.541,00","1,03K","-0,28%"
"30.11.2015","34.102,00","35.021,00","35.175,00","34.102,00","1,08K","-3,74%"
"27.11.2015","35.427,00","35.766,00","35.887,00","34.881,00","1,06K","-0,95%"
"26.11.2015","35.766,00","36.098,00","36.506,00","35.503,00","1,36K","-0,92%"
"25.11.2015","36.098,00","35.143,00","36.193,00","35.140,00","0,61K","1,92%"
"24.11.2015","35.418,00","36.638,00","36.652,00","35.017,00","0,84K","-3,23%"
"23.11.2015","36.600,00","35.344,00","36.915,00","35.034,00","1,43K","3,67%"
"20.11.2015","35.303,00","35.592,00","35.593,00","35.052,00","0,96K","-0,94%"
"19.11.2015","35.639,00","36.425,00","36.425,00","35.468,00","0,93K","-1,40%"
"18.11.2015","36.144,00","35.456,00","36.268,00","35.262,00","0,36K","2,75%"
"17.11.2015","35.178,00","35.125,00","35.692,00","35.056,00","0,60K","0,45%"
"16.11.2015","35.020,00","35.260,00","36.023,00","35.020,00","0,57K","-1,63%"
"13.11.2015","35.600,00","35.350,00","35.830,00","35.028,00","1,49K","0,66%"
"12.11.2015","35.368,00","34.807,00","35.400,00","34.790,00","0,80K","0,79%"
"11.11.2015","35.090,00","35.395,00","35.883,00","34.947,00","0,64K","-1,61%"
"10.11.2015","35.666,00","35.152,00","35.999,00","35.119,00","0,83K","0,62%"
"09.11.2015","35.445,00","36.340,00","36.340,00","35.444,00","0,63K","-1,37%"
"06.11.2015","35.936,00","36.233,00","36.834,00","35.836,00","0,61K","-0,82%"
"05.11.2015","36.232,00","36.497,00","36.696,00","36.178,00","0,45K","-0,38%"
"03.11.2015","36.370,00","36.031,00","36.597,00","35.710,00","0,80K","0,93%"
"02.11.2015","36.035,00","35.730,00","36.159,00","35.730,00","0,35K","0,87%"
"30.10.2015","35.723,00","35.650,00","35.991,00","35.304,00","0,33K","0,05%"
"29.10.2015","35.705,00","35.997,00","36.302,00","35.567,00","0,48K","-0,54%"
"28.10.2015","35.900,00","35.370,00","36.056,00","35.370,00","0,22K","0,84%"
"27.10.2015","35.600,00","35.051,00","36.019,00","35.036,00","0,51K","0,08%"
"26.10.2015","35.570,00","36.323,00","36.500,00","35.450,00","0,47K","-2,06%"
"23.10.2015","36.320,00","36.311,00","36.783,00","36.200,00","0,30K","-0,11%"
"22.10.2015","36.359,00","36.320,00","36.550,00","36.206,00","0,16K","-0,02%"
"21.10.2015","36.365,00","36.489,00","36.636,00","36.246,00","0,28K","-0,23%"
"20.10.2015","36.450,00","36.000,00","36.636,00","36.000,00","0,46K","-0,24%"
"19.10.2015","36.537,00","36.011,00","36.537,00","35.969,00","0,32K","1,21%"
"16.10.2015","36.101,00","36.281,00","36.560,00","35.966,00","0,51K","-0,02%"
"15.10.2015","36.110,00","36.281,00","36.281,00","36.281,00","0,00K","0,30%"
"14.10.2015","36.002,00","36.582,00","36.582,00","35.458,00","0,73K","-0,55%"
"13.10.2015","36.200,00","35.701,00","36.394,00","35.388,00","1,21K","1,36%"
"12.10.2015","35.713,00","36.693,00","37.014,00","35.700,00","0,68K","-3,01%"
"09.10.2015","36.821,00","36.000,00","36.913,00","35.964,00","0,72K","2,32%"
"08.10.2015","35.985,00","35.653,00","35.985,00","35.165,00","1,20K","0,93%"
"07.10.2015","35.653,00","36.000,00","36.237,00","35.400,00","0,44K","-1,11%"
"06.10.2015","36.055,00","35.935,00","36.268,00","35.506,00","1,36K","1,19%"
"05.10.2015","35.630,00","34.066,00","35.879,00","34.066,00","1,30K","4,59%"
"02.10.2015","34.066,00","33.739,00","34.225,00","33.739,00","0,21K","0,94%"
"01.10.2015","33.750,00","34.146,00","34.730,00","33.603,00","0,45K","-1,07%"
"30.09.2015","34.114,00","33.902,00","34.456,00","33.902,00","0,14K","0,51%"
"29.09.2015","33.941,00","33.943,00","34.215,00","33.387,00","0,42K","1,01%"
"28.09.2015","33.602,00","34.404,00","34.677,00","33.561,00","0,77K","-1,33%"
"25.09.2015","34.054,00","33.796,00","34.416,00","33.748,00","0,65K","2,10%"
"24.09.2015","33.354,00","33.401,00","34.230,00","33.210,00","0,88K","-2,24%"
"23.09.2015","34.118,00","34.285,00","34.979,00","33.956,00","0,57K","-0,51%"
"22.09.2015","34.294,00","35.337,00","35.337,00","34.248,00","0,80K","-2,08%"
"21.09.2015","35.021,00","35.620,00","35.358,00","34.761,00","0,47K","-1,63%"
"18.09.2015","35.600,00","35.879,00","36.205,00","34.998,00","0,48K","-0,79%"
"17.09.2015","35.885,00","36.600,00","36.620,00","35.881,00","0,51K","-1,42%"
"16.09.2015","36.401,00","35.780,00","36.582,00","35.551,00","0,81K","4,54%"
"15.09.2015","34.820,00","35.383,00","35.600,00","34.729,00","0,39K","-1,55%"
"14.09.2015","35.368,00","35.192,00","35.698,00","35.192,00","1,23K","1,03%"
"11.09.2015","35.007,00","34.955,00","35.507,00","34.757,00","0,91K","-0,35%"
"10.09.2015","35.130,00","34.786,00","35.180,00","34.420,00","0,63K","0,88%"
"09.09.2015","34.825,00","34.660,00","34.984,00","34.605,00","0,30K","0,28%"
"08.09.2015","34.729,00","34.172,00","34.887,00","34.141,00","0,77K","1,53%"
"07.09.2015","34.207,00","34.024,00","34.418,00","33.936,00","0,63K","0,43%"
"04.09.2015","34.062,00","34.059,00","34.204,00","33.899,00","0,63K","-0,17%"
"03.09.2015","34.120,00","33.739,00","34.419,00","33.718,00","0,76K","0,83%"
"02.09.2015","33.838,00","33.714,00","34.529,00","33.550,00","0,81K","0,74%"
"01.09.2015","33.590,00","34.601,00","34.767,00","33.535,00","1,16K","-3,44%"
"31.08.2015","34.785,00","34.901,00","35.267,00","34.406,00","0,65K","-0,76%"
"28.08.2015","35.050,00","34.398,00","35.244,00","33.970,00","1,36K","2,49%"
"27.08.2015","34.200,00","33.525,00","34.277,00","33.332,00","1,16K","2,47%"
"26.08.2015","33.376,00","33.540,00","33.917,00","32.763,00","1,60K","0,03%"
"25.08.2015","33.366,00","32.250,00","33.524,00","31.711,00","2,08K","4,72%"
"24.08.2015","31.863,00","33.364,00","33.559,00","31.519,00","2,76K","-4,62%"
"21.08.2015","33.405,00","34.425,00","34.704,00","33.330,00","0,98K","-2,96%"
"20.08.2015","34.424,00","34.151,00","34.686,00","33.607,00","1,37K","0,80%"
"19.08.2015","34.150,00","35.600,00","35.600,00","34.010,00","1,25K","-3,31%"
"18.08.2015","35.320,00","36.010,00","36.097,00","35.051,00","1,00K","-1,70%"
"17.08.2015","35.931,00","35.541,00","36.229,00","35.150,00","1,23K","1,21%"
"14.08.2015","35.501,00","34.816,00","35.723,00","34.800,00","0,97K","1,68%"
"13.08.2015","34.913,00","34.924,00","35.449,00","34.798,00","0,89K","-0,37%"
"12.08.2015","35.044,00","34.960,00","35.044,00","34.198,00","0,89K","0,01%"
"11.08.2015","35.042,00","34.899,00","35.600,00","34.808,00","1,36K","0,99%"
"10.08.2015","34.700,00","34.235,00","34.959,00","33.971,00","1,48K","1,16%"
"07.08.2015","34.301,00","34.279,00","34.625,00","34.240,00","0,72K","0,07%"
"06.08.2015","34.276,00","34.253,00","34.754,00","34.100,00","0,87K","-0,49%"
"05.08.2015","34.445,00","34.334,00","34.804,00","34.003,00","0,55K","0,62%"
"04.08.2015","34.232,00","34.471,00","34.845,00","34.073,00","0,79K","-0,96%"
"03.08.2015","34.564,00","34.795,00","34.795,00","34.250,00","0,73K","-0,12%"
"31.07.2015","34.605,00","33.379,00","34.805,00","33.295,00","1,74K","3,70%"
"30.07.2015","33.369,00","33.117,00","33.504,00","32.601,00","1,27K","0,21%"
"29.07.2015","33.299,00","32.621,00","33.364,00","32.250,00","1,87K","2,03%"
"28.07.2015","32.635,00","31.804,00","32.906,00","31.662,00","1,16K","2,62%"
"27.07.2015","31.803,00","31.601,00","32.105,00","31.330,00","0,97K","0,16%"
"24.07.2015","31.751,00","32.296,00","32.523,00","31.568,00","0,60K","-2,06%"
"23.07.2015","32.419,00","32.299,00","32.494,00","31.843,00","0,59K","0,29%"
"22.07.2015","32.325,00","32.868,00","32.968,00","32.095,00","0,71K","-1,75%"
"21.07.2015","32.900,00","32.434,00","33.094,00","32.267,00","0,46K","1,17%"
"20.07.2015","32.521,00","33.209,00","33.481,00","32.137,00","0,83K","-2,44%"
"17.07.2015","33.334,00","33.800,00","33.978,00","33.255,00","0,81K","-1,09%"
"16.07.2015","33.700,00","32.351,00","33.725,00","32.200,00","0,91K","4,20%"
"15.07.2015","32.342,00","31.399,00","32.733,00","31.021,00","2,20K","2,90%"
"14.07.2015","31.429,00","32.255,00","32.313,00","31.050,00","1,12K","-2,60%"
"13.07.2015","32.269,00","31.091,00","32.350,00","30.850,00","0,91K","4,00%"
"10.07.2015","31.029,00","31.277,00","31.484,00","30.943,00","0,40K","-0,98%"
"09.07.2015","31.337,00","31.166,00","31.422,00","31.062,00","0,33K","0,79%"
"08.07.2015","31.090,00","32.100,00","32.372,00","30.850,00","0,89K","-3,00%"
"07.07.2015","32.053,00","32.736,00","33.058,00","31.970,00","0,63K","-2,37%"
"06.07.2015","32.830,00","32.898,00","32.921,00","32.479,00","0,30K","0,08%"
"03.07.2015","32.805,00","33.220,00","33.248,00","32.770,00","0,37K","-1,16%"
"02.07.2015","33.190,00","33.103,00","33.454,00","32.919,00","0,47K","0,73%"
"01.07.2015","32.948,00","33.063,00","33.604,00","32.948,00","0,46K","-0,01%"
"30.06.2015","32.950,00","33.395,00","33.514,00","32.950,00","0,37K","-1,45%"
"29.06.2015","33.434,00","33.760,00","34.200,00","32.920,00","0,58K","-1,15%"
"26.06.2015","33.822,00","34.000,00","34.024,00","33.390,00","0,57K","-0,67%"
"25.06.2015","34.050,00","34.400,00","34.454,00","33.900,00","0,55K","-0,88%"
"24.06.2015","34.351,00","34.328,00","34.517,00","33.945,00","0,78K","0,24%"
"23.06.2015","34.270,00","34.800,00","35.114,00","34.247,00","1,14K","-1,66%"
"22.06.2015","34.847,00","34.067,00","35.200,00","33.940,00","0,74K","2,51%"
"19.06.2015","33.994,00","33.602,00","34.260,00","33.430,00","0,76K","1,17%"
"18.06.2015","33.602,00","33.847,00","33.933,00","33.381,00","0,68K","-0,29%"
"17.06.2015","33.699,00","34.000,00","34.353,00","33.620,00","0,85K","-0,89%"
"16.06.2015","34.000,00","33.100,00","34.265,00","32.898,00","1,02K","4,51%"
"15.06.2015","32.534,00","31.485,00","32.534,00","31.484,00","1,06K","3,43%"
"11.06.2015","31.454,00","31.708,00","31.750,00","31.270,00","0,71K","-0,76%"
"10.06.2015","31.694,00","31.700,00","32.000,00","31.605,00","0,41K","-0,51%"
"09.06.2015","31.855,00","31.400,00","31.998,00","31.278,00","0,58K","1,45%"
"08.06.2015","31.401,00","31.948,00","32.196,00","31.385,00","0,57K","-1,74%"
"05.06.2015","31.958,00","31.850,00","32.098,00","31.585,00","0,50K","0,34%"
"04.06.2015","31.851,00","31.825,00","32.123,00","31.602,00","0,49K","-0,09%"
"03.06.2015","31.880,00","32.475,00","32.530,00","31.239,00","0,66K","-1,73%"
"02.06.2015","32.442,00","32.241,00","32.798,00","31.420,00","0,94K","0,79%"
"01.06.2015","32.188,00","31.895,00","32.755,00","31.550,00","0,70K","1,22%"
"29.05.2015","31.800,00","32.925,00","33.353,00","31.669,00","1,11K","-3,70%"
"28.05.2015","33.021,00","32.901,00","33.399,00","32.890,00","0,50K","0,81%"
"27.05.2015","32.755,00","33.800,00","33.860,00","32.570,00","0,87K","-3,09%"
"26.05.2015","33.799,00","34.452,00","34.645,00","33.654,00","0,62K","-1,31%"
"25.05.2015","34.249,00","34.830,00","34.866,00","33.700,00","0,88K","-1,84%"
"22.05.2015","34.890,00","35.298,00","36.263,00","34.383,00","1,22K","-0,57%"
"21.05.2015","35.090,00","33.688,00","35.198,00","33.511,00","0,84K","4,01%"
"20.05.2015","33.738,00","34.573,00","34.990,00","33.634,00","0,84K","-2,13%"
"19.05.2015","34.473,00","35.774,00","35.839,00","34.184,00","0,77K","-3,84%"
"18.05.2015","35.850,00","36.320,00","36.634,00","35.770,00","0,70K","-1,40%"
"15.05.2015","36.360,00","35.389,00","37.041,00","35.389,00","2,35K","2,71%"
"14.05.2015","35.400,00","35.381,00","36.025,00","35.192,00","0,99K","-0,65%"
"13.05.2015","35.632,00","35.516,00","36.264,00","35.443,00","1,12K","0,60%"
"12.05.2015","35.420,00","37.008,00","37.044,00","35.141,00","2,30K","-4,04%"
"08.05.2015","36.910,00","36.978,00","37.074,00","36.450,00","0,44K","0,19%"
"07.05.2015","36.840,00","37.700,00","37.785,00","36.500,00","0,90K","-2,14%"
"06.05.2015","37.644,00","38.435,00","38.637,00","37.500,00","1,10K","-3,02%"
"05.05.2015","38.816,00","38.472,00","39.456,00","38.252,00","0,64K","0,88%"
"30.04.2015","38.476,00","38.567,00","38.568,00","36.780,00","0,60K","3,08%"
"29.04.2015","37.326,00","36.804,00","37.378,00","36.541,00","0,35K","1,42%"
"28.04.2015","36.804,00","36.925,00","37.420,00","36.511,00","0,50K","-0,76%"
"27.04.2015","37.084,00","37.370,00","37.779,00","36.895,00","0,48K","-0,91%"
"24.04.2015","37.424,00","36.561,00","37.427,00","36.000,00","0,95K","2,36%"
"23.04.2015","36.560,00","37.200,00","37.404,00","35.802,00","0,89K","-1,72%"
"22.04.2015","37.200,00","37.880,00","38.100,00","37.107,00","0,56K","-2,26%"
"21.04.2015","38.061,00","38.224,00","38.574,00","37.600,00","0,83K","-0,05%"
"20.04.2015","38.080,00","38.158,00","39.130,00","37.960,00","1,97K","-0,83%"
"17.04.2015","38.400,00","39.474,00","40.464,00","38.340,00","1,39K","-2,24%"
"16.04.2015","39.279,00","37.801,00","39.330,00","37.389,00","1,62K","3,60%"
"15.04.2015","37.913,00","37.605,00","38.058,00","37.189,00","0,87K","0,96%"
"14.04.2015","37.554,00","37.390,00","37.998,00","36.990,00","1,49K","0,21%"
"13.04.2015","37.474,00","36.921,00","37.924,00","36.426,00","1,51K","2,67%"
"10.04.2015","36.499,00","37.105,00","37.529,00","36.180,00","1,47K","-1,88%"
"09.04.2015","37.200,00","37.460,00","37.600,00","36.750,00","1,52K","-1,04%"
"08.04.2015","37.590,00","38.006,00","38.071,00","37.350,00","0,67K","-1,35%"
"07.04.2015","38.106,00","38.000,00","38.395,00","37.560,00","0,80K","-0,20%"
"06.04.2015","38.184,00","37.711,00","38.184,00","37.313,00","0,73K","1,41%"
"03.04.2015","37.652,00","38.050,00","38.500,00","37.444,00","0,79K","-0,84%"
"02.04.2015","37.970,00","36.830,00","38.230,00","36.750,00","0,99K","2,83%"
"01.04.2015","36.924,00","36.000,00","37.104,00","35.821,00","0,74K","1,82%"
"31.03.2015","36.264,00","36.997,00","37.795,00","36.003,00","1,03K","-1,05%"
"30.03.2015","36.650,00","35.979,00","37.415,00","35.735,00","1,19K","1,86%"
"27.03.2015","35.979,00","35.524,00","36.400,00","35.524,00","1,04K","0,16%"
"26.03.2015","35.920,00","37.349,00","37.450,00","35.730,00","1,61K","-3,48%"
"25.03.2015","37.214,00","36.830,00","37.555,00","36.554,00","1,11K","1,04%"
"24.03.2015","36.830,00","35.820,00","36.835,00","35.559,00","0,65K","3,05%"
"23.03.2015","35.741,00","36.690,00","36.848,00","35.521,00","1,08K","-3,40%"
"20.03.2015","37.000,00","35.400,00","37.074,00","35.220,00","2,61K","4,10%"
"19.03.2015","35.543,00","35.394,00","35.815,00","34.893,00","1,36K","0,87%"
"18.03.2015","35.235,00","33.625,00","35.605,00","33.625,00","0,85K","2,31%"
"17.03.2015","34.441,00","34.333,00","34.585,00","33.990,00","0,63K","4,01%"
"16.03.2015","33.114,00","33.944,00","34.264,00","33.114,00","1,11K","-2,33%"
"13.03.2015","33.904,00","34.301,00","34.790,00","33.580,00","0,84K","-1,24%"
"12.03.2015","34.330,00","34.405,00","34.889,00","34.200,00","0,89K","-0,99%"
"11.03.2015","34.674,00","34.249,00","34.944,00","33.577,00","2,23K","1,23%"
"10.03.2015","34.254,00","34.750,00","35.376,00","33.699,00","1,18K","-2,47%"
"06.03.2015","35.123,00","36.120,00","36.264,00","34.875,00","0,96K","-2,44%"
"05.03.2015","36.000,00","36.163,00","37.524,00","35.430,00","2,49K","-0,45%"
"04.03.2015","36.163,00","37.481,00","37.683,00","35.690,00","1,19K","-2,26%"
"03.03.2015","37.000,00","36.697,00","37.602,00","36.504,00","1,31K","1,09%"
"02.03.2015","36.600,00","35.001,00","36.895,00","34.741,00","1,05K","4,29%"
"27.02.2015","35.094,00","34.722,00","35.755,00","34.230,00","1,32K","0,82%"
"26.02.2015","34.809,00","34.400,00","35.500,00","33.641,00","1,06K","2,81%"
"25.02.2015","33.856,00","34.822,00","34.822,00","33.430,00","0,73K","-1,98%"
"24.02.2015","34.540,00","34.600,00","35.379,00","33.669,00","1,19K","-0,25%"
"20.02.2015","34.626,00","35.245,00","35.505,00","34.492,00","0,43K","-0,88%"
"19.02.2015","34.934,00","35.400,00","35.715,00","34.314,00","0,97K","-1,18%"
"18.02.2015","35.350,00","35.350,00","36.285,00","35.350,00","1,22K","0,00%"
"17.02.2015","35.350,00","35.637,00","36.445,00","35.120,00","1,84K","-1,55%"
"16.02.2015","35.908,00","37.005,00","37.225,00","35.300,00","1,90K","-3,46%"
"13.02.2015","37.195,00","37.240,00","37.964,00","36.170,00","1,80K","0,16%"
"12.02.2015","37.135,00","36.623,00","38.240,00","36.051,00","3,00K","-0,49%"
"11.02.2015","37.317,00","36.844,00","38.100,00","36.770,00","1,36K","1,28%"
"10.02.2015","36.844,00","36.560,00","37.354,00","36.103,00","1,89K","0,78%"
"09.02.2015","36.560,00","36.500,00","38.317,00","35.903,00","3,67K","1,27%"
"06.02.2015","36.100,00","34.500,00","36.502,00","34.432,00","2,30K","4,80%"
"05.02.2015","34.445,00","32.600,00","34.477,00","32.330,00","1,50K","6,15%"
"04.02.2015","32.450,00","33.333,00","33.727,00","32.450,00","1,84K","-2,46%"
"03.02.2015","33.268,00","32.187,00","33.457,00","31.982,00","2,59K","3,37%"
"02.02.2015","32.182,00","31.549,00","32.976,00","31.062,00","2,46K","2,40%"
"30.01.2015","31.429,00","30.282,00","31.655,00","29.047,00","3,04K","5,16%"
"29.01.2015","29.888,00","29.800,00","30.949,00","29.556,00","1,28K","0,30%"
"28.01.2015","29.800,00","31.188,00","32.210,00","29.580,00","2,88K","-3,54%"
